,date,year,month,day,estacio,station_name,lat,lon,no2_daily_avg
10792,2022-06-23,2022,6,23,4,Barcelona - Poblenou,41.4039,2.2045,25.958333333333332
10793,2022-06-23,2022,6,23,42,Barcelona - Sants,41.3788,2.1331,14.666666666666666
10794,2022-06-23,2022,6,23,43,Barcelona - Eixample,41.3853,2.1538,35.291666666666664
10795,2022-06-23,2022,6,23,44,Barcelona - Gràcia,41.3987,2.1534,23.75
10796,2022-06-23,2022,6,23,50,Barcelona - Ciutadella,41.3864,2.1874,31.166666666666668
10797,2022-06-23,2022,6,23,54,Barcelona - Vall Hebron,41.4261,2.148,14.416666666666666
10798,2022-06-23,2022,6,23,57,Barcelona - Palau Reial,41.3875,2.1151,11.333333333333334
10799,2022-06-23,2022,6,23,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.458333333333333
10800,2022-06-24,2022,6,24,4,Barcelona - Poblenou,41.4039,2.2045,19.833333333333332
10801,2022-06-24,2022,6,24,42,Barcelona - Sants,41.3788,2.1331,13.666666666666666
10802,2022-06-24,2022,6,24,43,Barcelona - Eixample,41.3853,2.1538,22.416666666666668
10803,2022-06-24,2022,6,24,44,Barcelona - Gràcia,41.3987,2.1534,14.458333333333334
10804,2022-06-24,2022,6,24,50,Barcelona - Ciutadella,41.3864,2.1874,26.083333333333332
10805,2022-06-24,2022,6,24,54,Barcelona - Vall Hebron,41.4261,2.148,11.541666666666666
10806,2022-06-24,2022,6,24,57,Barcelona - Palau Reial,41.3875,2.1151,7.5
10807,2022-06-24,2022,6,24,58,Barcelona - Observatori Fabra,41.41843,2.1239,3.375
10808,2022-06-25,2022,6,25,4,Barcelona - Poblenou,41.4039,2.2045,8.75
10809,2022-06-25,2022,6,25,42,Barcelona - Sants,41.3788,2.1331,14.625
10810,2022-06-25,2022,6,25,43,Barcelona - Eixample,41.3853,2.1538,25.041666666666668
10811,2022-06-25,2022,6,25,44,Barcelona - Gràcia,41.3987,2.1534,17.958333333333332
10812,2022-06-25,2022,6,25,50,Barcelona - Ciutadella,41.3864,2.1874,10.875
10813,2022-06-25,2022,6,25,54,Barcelona - Vall Hebron,41.4261,2.148,11.291666666666666
10814,2022-06-25,2022,6,25,57,Barcelona - Palau Reial,41.3875,2.1151,11.0
10815,2022-06-25,2022,6,25,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.125
10816,2022-06-26,2022,6,26,4,Barcelona - Poblenou,41.4039,2.2045,11.166666666666666
10817,2022-06-26,2022,6,26,42,Barcelona - Sants,41.3788,2.1331,17.541666666666668
10818,2022-06-26,2022,6,26,43,Barcelona - Eixample,41.3853,2.1538,22.875
10819,2022-06-26,2022,6,26,44,Barcelona - Gràcia,41.3987,2.1534,12.458333333333334
10820,2022-06-26,2022,6,26,50,Barcelona - Ciutadella,41.3864,2.1874,9.541666666666666
10821,2022-06-26,2022,6,26,54,Barcelona - Vall Hebron,41.4261,2.148,10.291666666666666
10822,2022-06-26,2022,6,26,57,Barcelona - Palau Reial,41.3875,2.1151,13.041666666666666
10823,2022-06-26,2022,6,26,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.916666666666667
10824,2022-06-27,2022,6,27,4,Barcelona - Poblenou,41.4039,2.2045,14.041666666666666
10825,2022-06-27,2022,6,27,42,Barcelona - Sants,41.3788,2.1331,14.958333333333334
10826,2022-06-27,2022,6,27,43,Barcelona - Eixample,41.3853,2.1538,30.833333333333332
10827,2022-06-27,2022,6,27,44,Barcelona - Gràcia,41.3987,2.1534,24.416666666666668
10828,2022-06-27,2022,6,27,50,Barcelona - Ciutadella,41.3864,2.1874,13.708333333333334
10829,2022-06-27,2022,6,27,54,Barcelona - Vall Hebron,41.4261,2.148,13.916666666666666
10830,2022-06-27,2022,6,27,57,Barcelona - Palau Reial,41.3875,2.1151,14.541666666666666
10831,2022-06-27,2022,6,27,58,Barcelona - Observatori Fabra,41.41843,2.1239,10.333333333333334
10832,2022-06-28,2022,6,28,4,Barcelona - Poblenou,41.4039,2.2045,17.958333333333332
10833,2022-06-28,2022,6,28,42,Barcelona - Sants,41.3788,2.1331,10.416666666666666
10834,2022-06-28,2022,6,28,43,Barcelona - Eixample,41.3853,2.1538,26.958333333333332
10835,2022-06-28,2022,6,28,44,Barcelona - Gràcia,41.3987,2.1534,21.541666666666668
10836,2022-06-28,2022,6,28,50,Barcelona - Ciutadella,41.3864,2.1874,22.958333333333332
10837,2022-06-28,2022,6,28,54,Barcelona - Vall Hebron,41.4261,2.148,11.125
10838,2022-06-28,2022,6,28,57,Barcelona - Palau Reial,41.3875,2.1151,14.041666666666666
10839,2022-06-28,2022,6,28,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.875
10840,2022-06-29,2022,6,29,4,Barcelona - Poblenou,41.4039,2.2045,30.208333333333332
10841,2022-06-29,2022,6,29,42,Barcelona - Sants,41.3788,2.1331,17.5
10842,2022-06-29,2022,6,29,43,Barcelona - Eixample,41.3853,2.1538,38.0
10843,2022-06-29,2022,6,29,44,Barcelona - Gràcia,41.3987,2.1534,31.5
10844,2022-06-29,2022,6,29,50,Barcelona - Ciutadella,41.3864,2.1874,33.125
10845,2022-06-29,2022,6,29,54,Barcelona - Vall Hebron,41.4261,2.148,22.541666666666668
10846,2022-06-29,2022,6,29,57,Barcelona - Palau Reial,41.3875,2.1151,15.041666666666666
10847,2022-06-29,2022,6,29,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.916666666666667
10848,2022-06-30,2022,6,30,4,Barcelona - Poblenou,41.4039,2.2045,21.863636363636363
10849,2022-06-30,2022,6,30,42,Barcelona - Sants,41.3788,2.1331,13.708333333333334
10850,2022-06-30,2022,6,30,43,Barcelona - Eixample,41.3853,2.1538,30.708333333333332
10851,2022-06-30,2022,6,30,44,Barcelona - Gràcia,41.3987,2.1534,25.333333333333332
10852,2022-06-30,2022,6,30,50,Barcelona - Ciutadella,41.3864,2.1874,24.208333333333332
10853,2022-06-30,2022,6,30,54,Barcelona - Vall Hebron,41.4261,2.148,15.791666666666666
10854,2022-06-30,2022,6,30,57,Barcelona - Palau Reial,41.3875,2.1151,13.166666666666666
10855,2022-06-30,2022,6,30,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.666666666666667
10856,2022-07-01,2022,7,1,4,Barcelona - Poblenou,41.4039,2.2045,10.333333333333334
10857,2022-07-01,2022,7,1,42,Barcelona - Sants,41.3788,2.1331,15.291666666666666
10858,2022-07-01,2022,7,1,43,Barcelona - Eixample,41.3853,2.1538,31.25
10859,2022-07-01,2022,7,1,44,Barcelona - Gràcia,41.3987,2.1534,23.318181818181817
10860,2022-07-01,2022,7,1,50,Barcelona - Ciutadella,41.3864,2.1874,10.181818181818182
10861,2022-07-01,2022,7,1,54,Barcelona - Vall Hebron,41.4261,2.148,12.0
10862,2022-07-01,2022,7,1,57,Barcelona - Palau Reial,41.3875,2.1151,12.458333333333334
10863,2022-07-01,2022,7,1,58,Barcelona - Observatori Fabra,41.41843,2.1239,10.695652173913043
10864,2022-07-02,2022,7,2,4,Barcelona - Poblenou,41.4039,2.2045,16.791666666666668
10865,2022-07-02,2022,7,2,42,Barcelona - Sants,41.3788,2.1331,25.208333333333332
10866,2022-07-02,2022,7,2,43,Barcelona - Eixample,41.3853,2.1538,43.875
10867,2022-07-02,2022,7,2,44,Barcelona - Gràcia,41.3987,2.1534,40.125
10868,2022-07-02,2022,7,2,50,Barcelona - Ciutadella,41.3864,2.1874,19.333333333333332
10869,2022-07-02,2022,7,2,54,Barcelona - Vall Hebron,41.4261,2.148,26.541666666666668
10870,2022-07-02,2022,7,2,57,Barcelona - Palau Reial,41.3875,2.1151,22.0
10871,2022-07-02,2022,7,2,58,Barcelona - Observatori Fabra,41.41843,2.1239,11.291666666666666
10872,2022-07-03,2022,7,3,4,Barcelona - Poblenou,41.4039,2.2045,24.958333333333332
10873,2022-07-03,2022,7,3,42,Barcelona - Sants,41.3788,2.1331,37.125
10874,2022-07-03,2022,7,3,43,Barcelona - Eixample,41.3853,2.1538,52.125
10875,2022-07-03,2022,7,3,44,Barcelona - Gràcia,41.3987,2.1534,44.791666666666664
10876,2022-07-03,2022,7,3,50,Barcelona - Ciutadella,41.3864,2.1874,36.0
10877,2022-07-03,2022,7,3,54,Barcelona - Vall Hebron,41.4261,2.148,29.916666666666668
10878,2022-07-03,2022,7,3,57,Barcelona - Palau Reial,41.3875,2.1151,30.958333333333332
10879,2022-07-03,2022,7,3,58,Barcelona - Observatori Fabra,41.41843,2.1239,11.541666666666666
10880,2022-07-04,2022,7,4,4,Barcelona - Poblenou,41.4039,2.2045,20.416666666666668
10881,2022-07-04,2022,7,4,42,Barcelona - Sants,41.3788,2.1331,28.5
10882,2022-07-04,2022,7,4,43,Barcelona - Eixample,41.3853,2.1538,46.583333333333336
10883,2022-07-04,2022,7,4,44,Barcelona - Gràcia,41.3987,2.1534,36.77272727272727
10884,2022-07-04,2022,7,4,50,Barcelona - Ciutadella,41.3864,2.1874,20.75
10885,2022-07-04,2022,7,4,54,Barcelona - Vall Hebron,41.4261,2.148,20.875
10886,2022-07-04,2022,7,4,57,Barcelona - Palau Reial,41.3875,2.1151,25.833333333333332
10887,2022-07-04,2022,7,4,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.73913043478261
10888,2022-07-05,2022,7,5,4,Barcelona - Poblenou,41.4039,2.2045,25.666666666666668
10889,2022-07-05,2022,7,5,42,Barcelona - Sants,41.3788,2.1331,27.0
10890,2022-07-05,2022,7,5,43,Barcelona - Eixample,41.3853,2.1538,48.45454545454545
10891,2022-07-05,2022,7,5,44,Barcelona - Gràcia,41.3987,2.1534,41.708333333333336
10892,2022-07-05,2022,7,5,50,Barcelona - Ciutadella,41.3864,2.1874,30.125
10893,2022-07-05,2022,7,5,54,Barcelona - Vall Hebron,41.4261,2.148,25.26086956521739
10894,2022-07-05,2022,7,5,57,Barcelona - Palau Reial,41.3875,2.1151,24.047619047619047
10895,2022-07-05,2022,7,5,58,Barcelona - Observatori Fabra,41.41843,2.1239,10.083333333333334
10896,2022-07-06,2022,7,6,4,Barcelona - Poblenou,41.4039,2.2045,30.541666666666668
10897,2022-07-06,2022,7,6,42,Barcelona - Sants,41.3788,2.1331,22.25
10898,2022-07-06,2022,7,6,43,Barcelona - Eixample,41.3853,2.1538,48.458333333333336
10899,2022-07-06,2022,7,6,44,Barcelona - Gràcia,41.3987,2.1534,38.714285714285715
10900,2022-07-06,2022,7,6,50,Barcelona - Ciutadella,41.3864,2.1874,35.25
10901,2022-07-06,2022,7,6,54,Barcelona - Vall Hebron,41.4261,2.148,19.416666666666668
10902,2022-07-06,2022,7,6,57,Barcelona - Palau Reial,41.3875,2.1151,17.875
10903,2022-07-06,2022,7,6,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.666666666666666
10904,2022-07-07,2022,7,7,4,Barcelona - Poblenou,41.4039,2.2045,21.541666666666668
10905,2022-07-07,2022,7,7,42,Barcelona - Sants,41.3788,2.1331,11.666666666666666
10906,2022-07-07,2022,7,7,43,Barcelona - Eixample,41.3853,2.1538,33.875
10907,2022-07-07,2022,7,7,44,Barcelona - Gràcia,41.3987,2.1534,
10908,2022-07-07,2022,7,7,50,Barcelona - Ciutadella,41.3864,2.1874,30.875
10909,2022-07-07,2022,7,7,54,Barcelona - Vall Hebron,41.4261,2.148,12.125
10910,2022-07-07,2022,7,7,57,Barcelona - Palau Reial,41.3875,2.1151,9.291666666666666
10911,2022-07-07,2022,7,7,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.208333333333333
10912,2022-07-08,2022,7,8,4,Barcelona - Poblenou,41.4039,2.2045,23.166666666666668
10913,2022-07-08,2022,7,8,42,Barcelona - Sants,41.3788,2.1331,19.625
10914,2022-07-08,2022,7,8,43,Barcelona - Eixample,41.3853,2.1538,43.541666666666664
10915,2022-07-08,2022,7,8,44,Barcelona - Gràcia,41.3987,2.1534,
10916,2022-07-08,2022,7,8,50,Barcelona - Ciutadella,41.3864,2.1874,30.041666666666668
10917,2022-07-08,2022,7,8,54,Barcelona - Vall Hebron,41.4261,2.148,17.791666666666668
10918,2022-07-08,2022,7,8,57,Barcelona - Palau Reial,41.3875,2.1151,18.083333333333332
10919,2022-07-08,2022,7,8,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.583333333333333
10920,2022-07-09,2022,7,9,4,Barcelona - Poblenou,41.4039,2.2045,20.333333333333332
10921,2022-07-09,2022,7,9,42,Barcelona - Sants,41.3788,2.1331,27.25
10922,2022-07-09,2022,7,9,43,Barcelona - Eixample,41.3853,2.1538,48.875
10923,2022-07-09,2022,7,9,44,Barcelona - Gràcia,41.3987,2.1534,
10924,2022-07-09,2022,7,9,50,Barcelona - Ciutadella,41.3864,2.1874,29.25
10925,2022-07-09,2022,7,9,54,Barcelona - Vall Hebron,41.4261,2.148,21.0
10926,2022-07-09,2022,7,9,57,Barcelona - Palau Reial,41.3875,2.1151,20.541666666666668
10927,2022-07-09,2022,7,9,58,Barcelona - Observatori Fabra,41.41843,2.1239,10.708333333333334
10928,2022-07-10,2022,7,10,4,Barcelona - Poblenou,41.4039,2.2045,20.875
10929,2022-07-10,2022,7,10,42,Barcelona - Sants,41.3788,2.1331,22.5
10930,2022-07-10,2022,7,10,43,Barcelona - Eixample,41.3853,2.1538,48.25
10931,2022-07-10,2022,7,10,44,Barcelona - Gràcia,41.3987,2.1534,
10932,2022-07-10,2022,7,10,50,Barcelona - Ciutadella,41.3864,2.1874,37.5
10933,2022-07-10,2022,7,10,54,Barcelona - Vall Hebron,41.4261,2.148,16.833333333333332
10934,2022-07-10,2022,7,10,57,Barcelona - Palau Reial,41.3875,2.1151,18.166666666666668
10935,2022-07-10,2022,7,10,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.583333333333333
10936,2022-07-11,2022,7,11,4,Barcelona - Poblenou,41.4039,2.2045,16.791666666666668
10937,2022-07-11,2022,7,11,42,Barcelona - Sants,41.3788,2.1331,28.291666666666668
10938,2022-07-11,2022,7,11,43,Barcelona - Eixample,41.3853,2.1538,44.75
10939,2022-07-11,2022,7,11,44,Barcelona - Gràcia,41.3987,2.1534,35.214285714285715
10940,2022-07-11,2022,7,11,50,Barcelona - Ciutadella,41.3864,2.1874,22.583333333333332
10941,2022-07-11,2022,7,11,54,Barcelona - Vall Hebron,41.4261,2.148,16.083333333333332
10942,2022-07-11,2022,7,11,57,Barcelona - Palau Reial,41.3875,2.1151,22.25
10943,2022-07-11,2022,7,11,58,Barcelona - Observatori Fabra,41.41843,2.1239,10.208333333333334
10944,2022-07-12,2022,7,12,4,Barcelona - Poblenou,41.4039,2.2045,25.083333333333332
10945,2022-07-12,2022,7,12,42,Barcelona - Sants,41.3788,2.1331,30.083333333333332
10946,2022-07-12,2022,7,12,43,Barcelona - Eixample,41.3853,2.1538,56.791666666666664
10947,2022-07-12,2022,7,12,44,Barcelona - Gràcia,41.3987,2.1534,46.541666666666664
10948,2022-07-12,2022,7,12,50,Barcelona - Ciutadella,41.3864,2.1874,30.5
10949,2022-07-12,2022,7,12,54,Barcelona - Vall Hebron,41.4261,2.148,27.375
10950,2022-07-12,2022,7,12,57,Barcelona - Palau Reial,41.3875,2.1151,25.666666666666668
10951,2022-07-12,2022,7,12,58,Barcelona - Observatori Fabra,41.41843,2.1239,15.75
10952,2022-07-13,2022,7,13,4,Barcelona - Poblenou,41.4039,2.2045,23.125
10953,2022-07-13,2022,7,13,42,Barcelona - Sants,41.3788,2.1331,26.0
10954,2022-07-13,2022,7,13,43,Barcelona - Eixample,41.3853,2.1538,59.458333333333336
10955,2022-07-13,2022,7,13,44,Barcelona - Gràcia,41.3987,2.1534,46.5
10956,2022-07-13,2022,7,13,50,Barcelona - Ciutadella,41.3864,2.1874,26.19047619047619
10957,2022-07-13,2022,7,13,54,Barcelona - Vall Hebron,41.4261,2.148,21.458333333333332
10958,2022-07-13,2022,7,13,57,Barcelona - Palau Reial,41.3875,2.1151,26.333333333333332
10959,2022-07-13,2022,7,13,58,Barcelona - Observatori Fabra,41.41843,2.1239,12.25
10960,2022-07-14,2022,7,14,4,Barcelona - Poblenou,41.4039,2.2045,33.73913043478261
10961,2022-07-14,2022,7,14,42,Barcelona - Sants,41.3788,2.1331,23.416666666666668
10962,2022-07-14,2022,7,14,43,Barcelona - Eixample,41.3853,2.1538,49.5
10963,2022-07-14,2022,7,14,44,Barcelona - Gràcia,41.3987,2.1534,41.916666666666664
10964,2022-07-14,2022,7,14,50,Barcelona - Ciutadella,41.3864,2.1874,43.666666666666664
10965,2022-07-14,2022,7,14,54,Barcelona - Vall Hebron,41.4261,2.148,26.958333333333332
10966,2022-07-14,2022,7,14,57,Barcelona - Palau Reial,41.3875,2.1151,21.0
10967,2022-07-14,2022,7,14,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.916666666666666
10968,2022-07-15,2022,7,15,4,Barcelona - Poblenou,41.4039,2.2045,49.708333333333336
10969,2022-07-15,2022,7,15,42,Barcelona - Sants,41.3788,2.1331,41.583333333333336
10970,2022-07-15,2022,7,15,43,Barcelona - Eixample,41.3853,2.1538,74.66666666666667
10971,2022-07-15,2022,7,15,44,Barcelona - Gràcia,41.3987,2.1534,60.904761904761905
10972,2022-07-15,2022,7,15,50,Barcelona - Ciutadella,41.3864,2.1874,67.58333333333333
10973,2022-07-15,2022,7,15,54,Barcelona - Vall Hebron,41.4261,2.148,22.363636363636363
10974,2022-07-15,2022,7,15,57,Barcelona - Palau Reial,41.3875,2.1151,37.25
10975,2022-07-15,2022,7,15,58,Barcelona - Observatori Fabra,41.41843,2.1239,14.416666666666666
10976,2022-07-16,2022,7,16,4,Barcelona - Poblenou,41.4039,2.2045,23.125
10977,2022-07-16,2022,7,16,42,Barcelona - Sants,41.3788,2.1331,29.5
10978,2022-07-16,2022,7,16,43,Barcelona - Eixample,41.3853,2.1538,64.04166666666667
10979,2022-07-16,2022,7,16,44,Barcelona - Gràcia,41.3987,2.1534,40.541666666666664
10980,2022-07-16,2022,7,16,50,Barcelona - Ciutadella,41.3864,2.1874,25.541666666666668
10981,2022-07-16,2022,7,16,54,Barcelona - Vall Hebron,41.4261,2.148,16.833333333333332
10982,2022-07-16,2022,7,16,57,Barcelona - Palau Reial,41.3875,2.1151,
10983,2022-07-16,2022,7,16,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.375
10984,2022-07-17,2022,7,17,4,Barcelona - Poblenou,41.4039,2.2045,22.708333333333332
10985,2022-07-17,2022,7,17,42,Barcelona - Sants,41.3788,2.1331,35.125
10986,2022-07-17,2022,7,17,43,Barcelona - Eixample,41.3853,2.1538,45.958333333333336
10987,2022-07-17,2022,7,17,44,Barcelona - Gràcia,41.3987,2.1534,40.166666666666664
10988,2022-07-17,2022,7,17,50,Barcelona - Ciutadella,41.3864,2.1874,28.958333333333332
10989,2022-07-17,2022,7,17,54,Barcelona - Vall Hebron,41.4261,2.148,23.416666666666668
10990,2022-07-17,2022,7,17,57,Barcelona - Palau Reial,41.3875,2.1151,
10991,2022-07-17,2022,7,17,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.041666666666667
10992,2022-07-18,2022,7,18,4,Barcelona - Poblenou,41.4039,2.2045,14.666666666666666
10993,2022-07-18,2022,7,18,42,Barcelona - Sants,41.3788,2.1331,28.227272727272727
10994,2022-07-18,2022,7,18,43,Barcelona - Eixample,41.3853,2.1538,42.0
10995,2022-07-18,2022,7,18,44,Barcelona - Gràcia,41.3987,2.1534,33.333333333333336
10996,2022-07-18,2022,7,18,50,Barcelona - Ciutadella,41.3864,2.1874,17.041666666666668
10997,2022-07-18,2022,7,18,54,Barcelona - Vall Hebron,41.4261,2.148,24.541666666666668
10998,2022-07-18,2022,7,18,57,Barcelona - Palau Reial,41.3875,2.1151,
10999,2022-07-18,2022,7,18,58,Barcelona - Observatori Fabra,41.41843,2.1239,14.916666666666666
11000,2022-07-19,2022,7,19,4,Barcelona - Poblenou,41.4039,2.2045,14.083333333333334
11001,2022-07-19,2022,7,19,42,Barcelona - Sants,41.3788,2.1331,19.208333333333332
11002,2022-07-19,2022,7,19,43,Barcelona - Eixample,41.3853,2.1538,39.708333333333336
11003,2022-07-19,2022,7,19,44,Barcelona - Gràcia,41.3987,2.1534,36.666666666666664
11004,2022-07-19,2022,7,19,50,Barcelona - Ciutadella,41.3864,2.1874,15.0
11005,2022-07-19,2022,7,19,54,Barcelona - Vall Hebron,41.4261,2.148,25.541666666666668
11006,2022-07-19,2022,7,19,57,Barcelona - Palau Reial,41.3875,2.1151,23.272727272727273
11007,2022-07-19,2022,7,19,58,Barcelona - Observatori Fabra,41.41843,2.1239,21.875
11008,2022-07-20,2022,7,20,4,Barcelona - Poblenou,41.4039,2.2045,25.208333333333332
11009,2022-07-20,2022,7,20,42,Barcelona - Sants,41.3788,2.1331,21.958333333333332
11010,2022-07-20,2022,7,20,43,Barcelona - Eixample,41.3853,2.1538,36.791666666666664
11011,2022-07-20,2022,7,20,44,Barcelona - Gràcia,41.3987,2.1534,35.375
11012,2022-07-20,2022,7,20,50,Barcelona - Ciutadella,41.3864,2.1874,28.166666666666668
11013,2022-07-20,2022,7,20,54,Barcelona - Vall Hebron,41.4261,2.148,26.583333333333332
11014,2022-07-20,2022,7,20,57,Barcelona - Palau Reial,41.3875,2.1151,23.095238095238095
11015,2022-07-20,2022,7,20,58,Barcelona - Observatori Fabra,41.41843,2.1239,10.833333333333334
11016,2022-07-21,2022,7,21,4,Barcelona - Poblenou,41.4039,2.2045,27.583333333333332
11017,2022-07-21,2022,7,21,42,Barcelona - Sants,41.3788,2.1331,17.708333333333332
11018,2022-07-21,2022,7,21,43,Barcelona - Eixample,41.3853,2.1538,38.375
11019,2022-07-21,2022,7,21,44,Barcelona - Gràcia,41.3987,2.1534,32.583333333333336
11020,2022-07-21,2022,7,21,50,Barcelona - Ciutadella,41.3864,2.1874,35.458333333333336
11021,2022-07-21,2022,7,21,54,Barcelona - Vall Hebron,41.4261,2.148,22.291666666666668
11022,2022-07-21,2022,7,21,57,Barcelona - Palau Reial,41.3875,2.1151,15.541666666666666
11023,2022-07-21,2022,7,21,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.25
11024,2022-07-22,2022,7,22,4,Barcelona - Poblenou,41.4039,2.2045,31.25
11025,2022-07-22,2022,7,22,42,Barcelona - Sants,41.3788,2.1331,16.541666666666668
11026,2022-07-22,2022,7,22,43,Barcelona - Eixample,41.3853,2.1538,34.125
11027,2022-07-22,2022,7,22,44,Barcelona - Gràcia,41.3987,2.1534,31.916666666666668
11028,2022-07-22,2022,7,22,50,Barcelona - Ciutadella,41.3864,2.1874,39.916666666666664
11029,2022-07-22,2022,7,22,54,Barcelona - Vall Hebron,41.4261,2.148,18.541666666666668
11030,2022-07-22,2022,7,22,57,Barcelona - Palau Reial,41.3875,2.1151,18.166666666666668
11031,2022-07-22,2022,7,22,58,Barcelona - Observatori Fabra,41.41843,2.1239,5.333333333333333
11032,2022-07-23,2022,7,23,4,Barcelona - Poblenou,41.4039,2.2045,20.0
11033,2022-07-23,2022,7,23,42,Barcelona - Sants,41.3788,2.1331,15.0
11034,2022-07-23,2022,7,23,43,Barcelona - Eixample,41.3853,2.1538,31.333333333333332
11035,2022-07-23,2022,7,23,44,Barcelona - Gràcia,41.3987,2.1534,29.25
11036,2022-07-23,2022,7,23,50,Barcelona - Ciutadella,41.3864,2.1874,24.75
11037,2022-07-23,2022,7,23,54,Barcelona - Vall Hebron,41.4261,2.148,19.708333333333332
11038,2022-07-23,2022,7,23,57,Barcelona - Palau Reial,41.3875,2.1151,14.25
11039,2022-07-23,2022,7,23,58,Barcelona - Observatori Fabra,41.41843,2.1239,8.791666666666666
11040,2022-07-24,2022,7,24,4,Barcelona - Poblenou,41.4039,2.2045,13.833333333333334
11041,2022-07-24,2022,7,24,42,Barcelona - Sants,41.3788,2.1331,11.125
11042,2022-07-24,2022,7,24,43,Barcelona - Eixample,41.3853,2.1538,19.833333333333332
11043,2022-07-24,2022,7,24,44,Barcelona - Gràcia,41.3987,2.1534,16.791666666666668
11044,2022-07-24,2022,7,24,50,Barcelona - Ciutadella,41.3864,2.1874,27.5
11045,2022-07-24,2022,7,24,54,Barcelona - Vall Hebron,41.4261,2.148,14.916666666666666
11046,2022-07-24,2022,7,24,57,Barcelona - Palau Reial,41.3875,2.1151,11.5
11047,2022-07-24,2022,7,24,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.791666666666667
11048,2022-07-25,2022,7,25,4,Barcelona - Poblenou,41.4039,2.2045,23.666666666666668
11049,2022-07-25,2022,7,25,42,Barcelona - Sants,41.3788,2.1331,21.041666666666668
11050,2022-07-25,2022,7,25,43,Barcelona - Eixample,41.3853,2.1538,36.416666666666664
11051,2022-07-25,2022,7,25,44,Barcelona - Gràcia,41.3987,2.1534,38.666666666666664
11052,2022-07-25,2022,7,25,50,Barcelona - Ciutadella,41.3864,2.1874,30.541666666666668
11053,2022-07-25,2022,7,25,54,Barcelona - Vall Hebron,41.4261,2.148,24.125
11054,2022-07-25,2022,7,25,57,Barcelona - Palau Reial,41.3875,2.1151,17.708333333333332
11055,2022-07-25,2022,7,25,58,Barcelona - Observatori Fabra,41.41843,2.1239,9.958333333333334
11056,2022-07-26,2022,7,26,4,Barcelona - Poblenou,41.4039,2.2045,13.208333333333334
11057,2022-07-26,2022,7,26,42,Barcelona - Sants,41.3788,2.1331,11.708333333333334
11058,2022-07-26,2022,7,26,43,Barcelona - Eixample,41.3853,2.1538,28.208333333333332
11059,2022-07-26,2022,7,26,44,Barcelona - Gràcia,41.3987,2.1534,22.958333333333332
11060,2022-07-26,2022,7,26,50,Barcelona - Ciutadella,41.3864,2.1874,17.875
11061,2022-07-26,2022,7,26,54,Barcelona - Vall Hebron,41.4261,2.148,9.583333333333334
11062,2022-07-26,2022,7,26,57,Barcelona - Palau Reial,41.3875,2.1151,8.208333333333334
11063,2022-07-26,2022,7,26,58,Barcelona - Observatori Fabra,41.41843,2.1239,6.181818181818182
11064,2022-07-27,2022,7,27,4,Barcelona - Poblenou,41.4039,2.2045,12.375
11065,2022-07-27,2022,7,27,42,Barcelona - Sants,41.3788,2.1331,10.625
11066,2022-07-27,2022,7,27,43,Barcelona - Eixample,41.3853,2.1538,28.75
11067,2022-07-27,2022,7,27,44,Barcelona - Gràcia,41.3987,2.1534,23.125
11068,2022-07-27,2022,7,27,50,Barcelona - Ciutadella,41.3864,2.1874,20.208333333333332
11069,2022-07-27,2022,7,27,54,Barcelona - Vall Hebron,41.4261,2.148,8.875
11070,2022-07-27,2022,7,27,57,Barcelona - Palau Reial,41.3875,2.1151,10.083333333333334
11071,2022-07-27,2022,7,27,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.5
11072,2022-07-28,2022,7,28,4,Barcelona - Poblenou,41.4039,2.2045,24.166666666666668
11073,2022-07-28,2022,7,28,42,Barcelona - Sants,41.3788,2.1331,16.5
11074,2022-07-28,2022,7,28,43,Barcelona - Eixample,41.3853,2.1538,35.333333333333336
11075,2022-07-28,2022,7,28,44,Barcelona - Gràcia,41.3987,2.1534,31.666666666666668
11076,2022-07-28,2022,7,28,50,Barcelona - Ciutadella,41.3864,2.1874,35.25
11077,2022-07-28,2022,7,28,54,Barcelona - Vall Hebron,41.4261,2.148,17.833333333333332
11078,2022-07-28,2022,7,28,57,Barcelona - Palau Reial,41.3875,2.1151,13.291666666666666
11079,2022-07-28,2022,7,28,58,Barcelona - Observatori Fabra,41.41843,2.1239,7.666666666666667
11080,2022-07-29,2022,7,29,4,Barcelona - Poblenou,41.4039,2.2045,20.166666666666668
11081,2022-07-29,2022,7,29,42,Barcelona - Sants,41.3788,2.1331,19.0
11082,2022-07-29,2022,7,29,43,Barcelona - Eixample,41.3853,2.1538,33.375
